Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,76.70153273671126,-219.1022170775155,3911.2647335196284
2,84.73552973437775,317.9862519922499,3540.427503556257
3,92.29583592987748,2126.023170729901,3250.417496927244
4,98.63151285098489,-19986.26543807002,3041.6242368019634
5,104.55310078175097,-18448.01291534648,2869.3553587304314
6,110.18417846438349,-3357.574273886425,2722.713952048692
7,115.64060738251422,-9049.415792763617,2594.2444163032164
8,120.98800810787769,41381.58877634707,2479.584586040198
9,126.23911675012538,-25330.54846972325,2376.4424825136625
10,131.4362258256419,-22184.99787841907,2282.4757643145363
11,136.52861636127517,54765.74911901344,2197.3415390525533
12,141.52443279842078,-336579.8410967786,2119.775321250025
13,146.353580020569,86403.6389345607,2049.8302805974204
14,150.99552023490313,58728.20217842293,1986.8139103285396
15,155.35185241897858,72548.13154411178,1931.1002432781447
16,159.32275146454447,-136162.23728269612,1882.9702427450338
17,162.67949660938754,118284.82857111165,1844.1168447941232
18,165.28827114823824,82785.24645724091,1815.0108166534453
19,167.94032917954965,-4477.826355200057,1786.3487672413796
20,170.39686668341858,-4369.997931502598,1760.59575413069
21,192.92662170480563,512.7179688867177,1554.9953518546854
22,209.60733288023562,220.0021625800312,1431.2476375595718
23,227.0772555044882,360.49034310084755,1321.1362773145306
24,239.86539733393954,2497.9670366604787,1250.7014489561466
25,244.05873935110176,-26009.305001048197,1229.212282246617
26,252.4997358700573,212.48658984951967,1188.1200547250771
27,259.5552286824332,211.19003761792015,1155.8233734025491
28,262.78089218217593,284.1235921561416,1141.6355181259582
29,267.8220598665605,1441.9694815662017,1120.146712893896
30,268.1019663433323,226.12003377267624,1118.9772462012418
31,270.5298582097992,290.4386338440841,1108.9348953391545
32,273.5671410435298,197.61370831476225,1096.6229308667748
33,277.09658613806124,685.8628173002414,1082.6549838853925
34,278.05856755445683,73.38665995116658,1078.9093917821683
35,280.0718802565514,159.05741060700342,1071.1535900183696
36,283.4585539440753,520.106203651079,1058.3557836790076
37,287.09055524658385,70.07833710944226,1044.9664557662934
38,299.9876776173487,71.3893437632555,1000.0410762960305
39,314.0923776842465,2320.983017465124,955.1330159994733
40,326.9326128045428,33339.261660959965,917.6202931438825
