Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,71.51254963953231,-51.29444389659263,4195.067879864253
2,82.54039727134601,185.05048068791277,3634.5839118482813
3,91.71278203473238,1766.009005624536,3271.0816676173613
4,99.27027817746234,643.2403585981538,3022.052577143981
5,106.0889846220715,1900.5438345966177,2827.814792164444
6,112.53198403022239,4638.877039057034,2665.908742170847
7,118.74619569625281,-15664.548992837965,2526.396725730784
8,124.8144443136725,-12135.997963303716,2403.5679656279754
9,130.7706768836126,-56318.48200346098,2294.0922777894884
10,136.61833712734423,95806.68740526616,2195.8984885049877
11,142.324999191939,63765.08852140919,2107.851759727896
12,147.8251587839333,106540.44285486478,2029.4245070860443
13,153.0488825067021,69524.46604549383,1960.15805595224
14,157.87573007757285,-153856.08167362967,1900.2287422683262
15,162.08033396044522,-124322.59113981936,1850.9339947017465
16,165.5774553638879,152425.67463394775,1811.8408652959004
17,168.78243321143498,-312135.19749131915,1777.4361602204647
18,171.60467407305393,-29574.31257108847,1748.2041303390536
19,173.58997336795628,-1665.2807416664073,1728.2104154949902
20,218.23569357877037,197.6824116945145,1374.660556577183
21,237.53182654392654,403.1925318716581,1262.9886460479065
22,252.44476237490758,218.98611338361692,1188.3787850368144
23,256.8420673613116,9062.344018371186,1168.0329592503092
24,267.4803295510432,838.3129312907834,1121.577801640741
25,268.11951370975754,300.64801691101326,1118.9040135465614
26,269.7881559131067,307.8715557696506,1111.983582024349
27,272.45905750283674,307.4399572031967,1101.082866356449
28,275.1451856861088,-3781.443631713041,1090.3334515990628
29,276.98870323712265,983.5160927085765,1083.0766615892562
30,280.65164915828177,347.5589419704433,1068.9408057987434
31,283.6709808681281,1245.8361630930133,1057.5632342860722
32,289.78327278827265,85.93029151202137,1035.2564422142893
