Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,78.18570096925096,111.25775176532846,3837.018742314335
2,86.66895196628884,3225.5048808420406,3461.447187185203
3,93.79478683090962,-6384.132032819155,3198.4720061343164
4,100.54473372320332,6414.420344271912,2983.746526455489
5,106.56797205730449,-16447.603962299272,2815.104709308739
6,112.3365001233696,-52456.48717238682,2670.5478599612375
7,117.93890436646689,-37307.990097655216,2543.6899012375247
8,123.46609865421902,-7740.971988332502,2429.8167940025737
9,128.89449531940215,59060.51971800252,2327.484965565025
10,134.24722427184005,51792.86035411082,2234.6830754021676
11,139.48741942318304,-44118.84880458898,2150.7315945809196
12,144.58262833297994,123825.46704781089,2074.9380714610284
13,149.48591392721505,93053.32708600973,2006.878053714616
14,154.1096930951878,-538155.6953719708,1946.6653522870963
15,158.3637032188728,504171.5824440266,1894.3734826999666
16,162.01300148058155,177223.21323467323,1851.703241458416
17,164.82243870489827,63425.51553339582,1820.1405242955216
18,166.61053692759018,-134.56381604904436,1800.6064054062892
19,170.50835780299838,2186.562751389627,1759.4445449214486
20,182.2167247876093,-163.28389866589242,1646.3911331392776
21,199.87986843658473,114.85255112480941,1500.9015282355967
22,218.40208380311907,231.20871461742854,1373.613267675771
23,236.1262937131103,1086.3276902265743,1270.5065381854306
24,239.91313855658862,1823.0124497699212,1250.4525671454153
25,251.60921945098406,224.49568283230045,1192.3251487151604
26,254.2596482726934,-9253.844848947734,1179.8962282770487
27,261.8214587901332,129.574307954011,1145.8189920195555
28,267.12989409721723,189.3677648497,1123.0491481077752
29,267.45011486196853,-1958.9630135769175,1121.7045098478666
30,270.2597541723801,549.5149880964442,1110.0431912945894
31,272.1527183081792,-2804.365964041727,1102.322261798198
32,275.09234138629364,82.6150634451876,1090.5429009335094
33,279.4206939046287,-388.78241738746607,1073.6498997543658
34,282.24931545399016,206.91150221645105,1062.890088918226
35,309.37015343270167,232.47581254596173,969.7121608896896
36,323.91499125384803,434.41017257763207,926.1689273433284
