Mode,Frequency_THz,Freq_MeepQ_Factor,Wavelength_nm
1,157.73273593112424,0.17718644002929623,156.3877485778788,1901.9514131232615
2,162.65928723885278,0.18272059933164464,273.43312912535305,1844.3459644543557
3,167.53474392071598,0.18819736233760428,377.03339735707993,1790.6733432079725
4,235.93277037727523,0.2650311453904725,260.5270502832256,1271.5486683781833
