Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,80.53353866994851,217.2255362259225,3725.156064847632
2,91.58517490728518,1451.2358054635504,3275.63931939531
3,100.43476457405092,1194.6350877249126,2987.013523378241
4,108.44176747628045,-21631.44633015418,2766.4617331658596
5,116.0181039247097,11531.604740647117,2585.803334578592
6,123.37933333758289,22158.23158448484,2431.525539039497
7,130.59940715778717,3695.7720598482415,2297.10077961952
8,137.61454659035488,-26169.867155731536,2180.0020959486733
9,144.42136764420428,50207.10226197212,2077.2549442896734
10,150.88949811316763,69377.23599911429,1988.2099400648747
11,156.82722404188578,68528.82527313907,1912.9331774684433
12,161.85562559047094,-244075.5220999075,1853.5036944533745
13,165.6066579655264,86322.62544430216,1811.5213704901264
14,169.27287532370536,19299.93556379951,1772.2863124189353
15,172.78097003340116,-50133.29179442867,1736.3023250882634
16,192.8842943419863,192.26950684887848,1555.3365867523469
17,216.6736186733106,195.37054162338293,1384.5709590161257
18,240.41985099139373,3122.2700215489267,1247.8170948152658
19,245.07475759046525,528.9707468492803,1224.116277618922
20,258.68394350145815,129.602589392528,1159.7163547891753
21,264.0472106447398,-135412.08433034507,1136.160458834131
22,268.1234440944014,11406.195996778975,1118.8876116867104
23,269.8186930460128,246.05600499624012,1111.8577316243995
24,273.71971916875714,180.03786472885977,1096.0116461870261
25,278.56540774889083,239.3850437403814,1076.9463531898084
26,284.079121457152,97.62867568208678,1056.0438178673028
27,312.9492574922859,85.19314415813258,958.6218622276007
