Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,81.96472516120541,160.26332717608173,3660.1110954739406
2,95.33585188963278,1284.284332044408,3146.7700141527057
3,106.49187466735279,6776.117582409571,2817.1163380972102
4,116.77212561368746,-2167.08023941989,2569.1062693547083
5,126.67646852466531,-53249.84260234302,2368.2377910747227
6,136.36106605478045,18797.00229654383,2200.0414684311777
7,145.58309489317827,-125432.3386565191,2060.678818650787
8,154.1056801090727,255433.37650689273,1946.716044390229
9,161.18513099059354,356905.4822895333,1861.2138610819347
10,165.9593495236131,-79434.41861187633,1807.6715825962867
11,171.03072262805688,97604.26063321621,1754.0708206701236
12,198.09325081450135,58.19822359604885,1514.4382696860596
13,230.87795093818565,631.2681294293119,1299.3878314535145
14,245.00155014140736,756.0293468904114,1224.4820484884654
15,258.1978072098596,141.4026155127446,1161.8998753005062
16,263.4262213918073,-9286.383292601908,1138.8387929453486
17,268.6569319149047,543.7499170125701,1116.665770958119
18,273.1730890661727,128.47704879020947,1098.2048086271368
19,280.3328632546079,94.55002263942053,1070.1563723819627
20,284.358514748434,99.10817294161298,1055.0062137770121
21,328.1677770298812,-2805.0964030729724,914.1665361394807
