Mode,Frequency_THz,Freq_MeepQ_Factor,Wavelength_nm
1,195.05869833634674,0.2191159377978295,9580.12633577018,1537.9985745762497
2,216.56435169386003,0.2432739550694361,287.09994125066856,1385.2695406863932
3,249.99606338071365,0.28082891119766834,2933.2223008606206,1200.0188960701212
