Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,71.40228406664656,-54.80912908234475,4201.546265942717
2,82.19937174581928,297.405964515024,3649.662930851515
3,91.1491556695444,-1861.7059867034818,3291.308600681188
4,98.58835781140804,1774.2397421972778,3042.9556456744817
5,105.36542135750071,-7956.768605625904,2847.233904015928
6,111.74755541024706,10729.230399902966,2684.622485911584
7,117.91739313561676,64281.56049264115,2544.1539371123145
8,123.95847158588602,-17776.681644344902,2420.1653679808537
9,129.8860841120187,-17223.94182979564,2309.716256756718
10,135.7164230877753,-32613.56470477374,2210.491502608888
11,141.39822367076457,-100072.8061798528,2121.6673888246864
12,146.90350790748772,-3838850.196824439,2042.1568162206484
13,152.12951003836147,81489.06762329079,1972.0039847913206
14,156.9825213521953,308908.875839405,1911.0407796734287
15,161.23308603750732,166232.12748985365,1860.660286128938
16,164.63646537769347,1957.9531883974298,1822.1965547654845
17,167.60255803040195,-59985.345329825126,1789.9488141796862
18,170.78083711998272,21926.11834583093,1756.637366692575
19,173.3955485803974,-121.57237048023892,1730.1482215438803
20,198.25747032178126,51.907925539988824,1513.1838387380099
21,217.94243095450756,320.4967717200898,1376.5102953385924
22,237.41022681053246,650.2200683211008,1263.6355393376457
23,244.5036639427922,642.9871276208631,1226.9754782496534
24,255.91870002816643,612.3272048697063,1172.2472799642308
25,259.87925310374214,150.89154522875646,1154.382261827734
26,267.1096237787785,2011.693779293414,1123.134373654996
27,268.23422938685803,512.0099761181114,1118.4254920997728
28,270.3734631230278,351.84460218672734,1109.57634870953
29,273.55535893015116,394.75180232656635,1096.6701627534233
30,276.0405082827848,-1230.9047152621622,1086.7970134755378
31,279.2301499844923,138.50848212997576,1074.3825479328118
32,283.12992356775175,251.94597233328517,1059.5842227471633
33,316.3980547122731,255.28150984436206,948.1727069176035
