Mode,Frequency_THz,Freq_MeepQ_Factor,Wavelength_nm
1,193.3960672207961,0.21724824884469432,1100094.6367960568,1551.220789084074
2,210.36722348877683,0.23631251438572598,229.51496079266636,1426.0776703933875
