Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,70.66977677388155,-50.50906067740186,4245.096188146945
2,87.07340342285148,2127.646532110393,3445.368943983051
3,93.62627146999424,12098.407091636343,3204.2288482687823
4,99.3238760834821,-82328.93850155137,3020.4217941298307
5,104.6508904650731,2187.564732334659,2866.674126390965
6,109.71288596071805,-13862.278460807916,2734.4098860676486
7,114.63471237255874,11640.789546784401,2617.008354546315
8,119.46866090710951,-13124.299707327307,2511.1187965290665
9,124.2062800909406,-16373.962183043757,2415.336807288229
10,128.90031837906736,53544.45828830232,2327.379821652312
11,133.52058206653612,75541.15343405896,2246.84460894953
12,138.07138266660843,118140.01901924146,2172.7891341856816
13,142.5147450044923,146141.0956139341,2105.0453410315085
14,146.82543836644342,-2115.2650438846904,2043.2426651522553
15,150.99927381886172,109163.32568404758,1986.764521529283
16,154.94440341044753,64437.812500501095,1936.1783542791175
17,158.5961237691154,-333830.14070218377,1891.5973030762132
18,161.82164680845733,-570644.7382268859,1853.8928871184926
19,164.43295907597832,-78075.45338406795,1824.4517503414945
20,166.81129804793412,23303.799267438157,1798.4393354087647
21,169.34116148294794,118343.55206169907,1771.571644914039
22,171.4349777523427,-269.19039307029,1749.9346045553439
23,189.4001864984442,-156.8315687097559,1583.947753939853
24,203.37089586046798,151.03324410152476,1475.1373284298697
25,219.02558204232,317.4576959138394,1369.703014609655
26,234.36280681329666,486.45894706257843,1280.0665945215135
27,240.85503874127957,1622.898536105684,1245.562482594572
28,249.29626251148812,8874.811386227915,1203.3874755189133
29,254.13109444521996,173.13928648033936,1180.4930862746803
30,262.09555308195434,130.31599291292142,1144.6207174151991
31,265.3567786625675,-1923.8272093780554,1130.5533686082522
32,267.04576296353287,16755.05160796005,1123.4029578704353
33,268.5754700377491,1014.7391947403269,1117.0044678981074
34,270.2948912361561,413.73242602872324,1109.8988909039003
35,272.84001544375974,459.03375376712984,1099.5454589462106
36,275.77912730602003,581.4550157299574,1087.8270699112884
37,280.11637230027907,132.99133712378784,1070.9834542566691
38,281.34662674722733,245.20090539880889,1066.3003266413127
39,283.20937092212506,1034.8661731585694,1059.2869827124891
40,312.6726478958673,463.38589749084196,959.4699185197426
41,325.0688631028594,2570.7314399935854,922.8813769994114
