Mode,Frequency_THz,Freq_MeepQ_Factor,Wavelength_nm
1,159.36854400847412,0.17902399776951927,298.53939414358723,1882.429194961134
2,236.33842226446603,0.26548682767708354,190.71057990328796,1269.3661789122707
