Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,85.72187576714228,442.37297760750397,3499.690100283501
2,99.51737837172325,1380.8890027021548,3014.548864816576
3,111.20426006878247,4130.7393539337,2697.7383763395655
4,122.19360477497497,-150390.66230471063,2455.1203031653213
5,132.82433115253082,-72780.35589113693,2258.62232767798
6,143.02996937286662,436276.14829705417,2097.4625200256196
7,152.52398009024276,160998.3795181212,1966.9038260246105
8,160.54653546647884,118003.59651239513,1868.6170905421886
9,166.11295232279284,-258093.26489671605,1806.0000487923187
10,171.44075822883678,-12384.877953100056,1749.8756019240425
11,176.97254689073333,101.42730245957092,1695.1781802927123
12,214.05160017031903,143.23717105237148,1401.5312184599068
13,248.11848146078458,5857.716938131815,1209.0997745664317
14,250.74974604220802,234.3187707400361,1196.4119794143353
15,266.0733275679683,165.38268551647312,1127.5087313040242
16,268.7965866363773,340.6760056857675,1116.085601212764
17,274.802619530992,154.71764068402268,1091.6926502084025
18,280.5691047314379,390.6019161822314,1069.2552919793554
19,283.9305572418739,61.44330898173907,1056.5963836870046
20,308.25022477354975,-1579.0795939450702,973.2353000565998
