Mode,Frequency_THz,Q_Factor,Wavelength_nm
1,79.3892182785078,100.40106361697224,3778.8506614029207
2,92.61930122136884,762.7014984362231,3239.065681169109
3,103.60532065278923,1179.0862469344765,2895.604184319693
4,113.50030361504575,11351.608179223536,2643.1647356424482
5,122.93114322180541,-46296.111288565124,2440.3905482169653
6,132.12720515030202,56473.66437954956,2270.539209988839
7,141.0112741704326,83472.46307546493,2127.489463270904
8,149.4482715313333,72773.77183810901,2007.3835376349743
9,157.04973253895264,579426.4846877367,1910.22292843187
10,163.1175665940245,-1360600.1617338606,1839.164268227809
11,167.7186411594323,-188755.50792098703,1788.7099366302511
12,172.21465659018602,-28211.95574666696,1742.0120095463235
13,185.60597639824837,92.25129284626477,1616.3272639254906
14,215.12394424144165,182.87290697367234,1394.544903208444
15,245.2056799684526,-3913.2587367899455,1223.462686666137
16,250.3729946936892,208.04381784502831,1198.2122926916513
17,265.6061237868254,142.61448410092623,1129.4920302394046
18,268.1467971236146,749.1116359550093,1118.7901672444784
19,272.1717020191122,286.4540456428818,1102.2453758948593
20,275.4792641270729,-869.3546394450123,1089.0111854720803
21,280.5272413873046,138.53726209122433,1069.4148579524606
