Mode,Frequency_THz,Freq_MeepQ_Factor,Wavelength_nm
1,198.0872189740152,0.2225179759808104,68967.07134355526,1514.4843849786876
2,216.508697426277,0.24321143677551785,373.565728168058,1385.6256287447873
